id,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1035,6,2006,11,22,169654.3819,166657.2283,165804.5975,165490.327,167787.4048,179154.59,196220.7117,205042.7102,204430.6165,203430.0685,202310.2983,201490.399,200471.7278,201028.6737,201929.8383,202036.0355,205945.617,215262.0463,217992.3424,218002.754,214908.3594,204644.4945,188447.589,173603.7526
1036,7,2006,11,22,174959.894,172144.4322,171258.0317,170089.1154,172583.6231,184143.6237,200701.4414,209634.4066,209902.4177,209569.6508,208383.0625,207538.7676,206902.5975,207155.6065,208477.2451,209475.6869,213056.4101,221887.9267,223980.6046,223200.7679,220851.0223,210494.8523,194259.0567,179230.3845
1037,8,2006,11,22,3979.359082,3916.847487,3915.439082,3922.643806,4150.262436,4443.868874,4635.635992,4607.651059,4391.084543,4381.484257,4267.694826,4198.546467,4095.812511,4058.330329,4117.344347,4207.168491,4441.255168,4823.853694,5079.302759,5117.587451,5011.189286,4742.71234,4270.996524,3883.423611
1038,9,2006,11,22,70489.01403,70497.10446,70661.34516,70411.55433,68939.90811,63387.35311,57968.65544,57670.71766,57861.30528,58519.0557,59305.5871,60479.30563,61242.27966,60869.71222,60382.07303,61502.44339,60694.31825,58548.11325,57921.90831,58954.38952,63476.26726,69111.668,71619.41271,72228.5279
1039,10,2006,11,22,24897.16139,23812.21756,23100.0256,21165.31912,21496.62792,24146.56787,27294.37474,29195.00363,29447.28889,29094.56968,29898.76575,30121.48087,29762.80024,30100.16066,29641.256,29177.31216,29740.9658,31283.61314,32084.7841,31413.11437,31459.2927,29877.98084,26796.93,24090.89394
1040,11,2006,11,22,88821.49525,86710.51599,84605.13355,83062.56654,84987.63379,93550.24554,110179.7983,116913.4668,116039.0346,113622.2034,112913.1511,110610.2833,108338.9123,108971.0904,108720.2862,109167.2475,112331.7328,121705.5887,124815.2009,123512.2811,122128.6016,115751.677,104208.6748,94186.21136
1041,12,2006,11,22,108829.2542,105174.0496,102297.9058,100155.123,101923.3151,113690.2348,133020.2238,136658.0447,131358.6303,128689.5042,128277.3772,126699.8683,125016.2115,125185.7585,124479.6839,126473.7181,134235.8573,151568.5714,157716.6895,156109.4446,153101.2546,144159.8865,129421.2011,114674.2147
1042,13,2006,11,22,20544.20959,20092.33789,19765.31472,19106.54728,19474.70996,21305.30374,23727.19628,24401.82834,23579.94012,23591.65681,22939.23286,22333.28605,22126.67015,22076.73643,21851.17798,22020.7446,23012.67984,24264.52023,25491.26398,25680.60331,25447.30177,24498.82771,23089.45285,21184.77144
1043,14,2006,11,22,19916.32394,19227.64562,19228.43272,18676.97558,19296.22239,21186.78933,23075.41747,22270.78004,21287.26123,20976.17719,21017.17241,20645.09811,20891.50506,21407.52584,20600.61622,21324.54377,22206.74248,25095.69314,26250.38617,26314.7894,26874.56301,25959.56989,24108.50759,21829.48064
1044,15,2006,11,22,61286.78295,60339.03431,60160.47284,57108.70446,58185.474,62224.36717,70709.20954,70141.79848,67232.43175,67284.31027,66897.22033,65490.56828,65081.75207,66205.79522,65532.48543,66993.71248,70232.11121,72582.47606,74114.10573,73924.74109,73910.20275,72298.80585,69679.5001,65771.66261
1045,16,2006,11,22,25921.0733,25194.36363,25190.11846,24632.74385,25315.88842,27414.27324,30702.14285,32621.43745,32037.10802,31727.14853,31259.97404,30305.21248,29788.27928,30181.61686,30239.56328,30669.81742,31962.99186,35099.28385,36044.74646,35662.36648,34795.96491,33229.10005,30863.16542,28397.05053
1046,17,2006,11,22,31729.79373,30829.76888,30454.29809,29796.86912,30605.8477,33481.97229,37249.77198,36571.36377,35442.70877,34387.75729,34647.89594,34156.50289,33980.08768,34400.31182,33759.22597,34615.85183,35600.59403,37971.07465,38705.59367,38644.2569,38942.43942,37655.76835,35413.45036,32869.82072
1047,18,2006,11,22,197313.1623,190390.8493,189486.2602,187357.7443,194044.2094,215158.9304,246331.2088,251667.624,245452.8463,247413.7194,241999.6694,235193.6143,231428.4303,232498.2407,233899.4541,237087.4035,246440.5569,262584.2462,268391.6892,271478.9583,270331.9262,254609.2804,232156.9507,214117.2014
1048,19,2006,11,22,77489.11732,75942.32531,75661.62903,72167.89925,74481.86827,84390.5125,96902.77365,94344.79278,88902.98157,85658.40504,86885.23645,85012.05313,84027.82186,84493.25418,84064.25172,86115.8806,91253.63195,98770.62744,102160.8791,102416.6613,100577.1951,96657.20872,89543.4735,82477.42042
1049,20,2006,11,22,88436.60188,86757.03097,86229.06268,84461.76786,86567.99614,93855.45607,103732.1849,105928.2789,102576.6621,101412.6791,99081.67202,97241.76706,96451.34784,95755.948,96022.77767,96370.37525,100377.3206,106903.841,109911.6007,110399.7413,109264.1841,105860.4534,98337.91248,91654.90278
1050,21,2006,11,22,1527942.887,1494894.915,1482505.965,1459393.07,1487655.125,1604476.58,1783647.376,1836847.267,1809156.592,1796135.243,1782963.96,1761486.279,1747490.257,1751758.649,1753930.286,1768734.192,1821547.383,1928548.073,1966244.313,1966154.743,1950271.186,1866723.071,1725256.155,1591959.643
1051,1,2006,11,23,17816.18402,17593.92011,17598.11529,17664.10133,17942.66552,19831.06909,22473.85696,22883.18954,22041.28377,21052.9575,19935.20624,18453.21051,16765.58996,16244.36324,16017.94297,15802.88679,16201.85558,18013.65864,19612.87342,20104.00364,19761.81506,19293.8117,17890.6829,16718.69444
1052,2,2006,11,23,159065.7534,155619.2374,154112.4144,154187.767,158151.8533,169483.0332,187087.8903,196745.356,196865.2987,193760.3825,192202.0919,188888.6905,185250.2272,182481.2773,178714.2635,178299.2423,180212.692,185341.211,190035.5356,190744.4858,188548.3826,179330.3548,167951.391,157074.9032
1053,3,2006,11,23,170855.0769,167309.0688,166339.1209,166324.8356,170340.2531,182218.8838,201427.7907,212126.8126,212638.0996,209074.7507,207583.601,204015.5229,199967.8735,196785.5175,193127.7047,192408.6506,194215.3302,199571.2299,204517.8563,205210.8943,202930.588,193110.4348,181423.7092,169164.5199
1054,4,2006,11,23,526.4104986,507.7575507,501.2508006,500.5311802,502.3718057,545.3020068,613.308944,626.1187411,619.5800562,610.0129569,586.8990097,564.1779962,543.1946565,515.4545548,507.9582426,502.0458719,531.837291,607.9355787,658.53569,665.7035184,646.4258983,619.6893714,569.1231507,511.7249167
1055,5,2006,11,23,6954.232288,6970.217439,6970.122409,7007.155599,7144.300911,8120.670166,9569.460069,9749.237571,9189.533247,8863.927938,8453.53883,7789.481025,7436.674857,7073.317913,6900.547347,6911.962416,7445.94827,8440.937406,9234.574297,9382.449942,9252.130502,8574.42006,7397.594782,6723.697318
1056,6,2006,11,23,165719.4465,161881.3111,160684.1654,161101.7273,164913.5167,177007.877,195899.8365,205990.3454,205915.79,202620.3137,201102.2101,196684.945,192764.0211,188942.9724,185153.2118,184847.5734,187525.7684,194221.2966,198893.1511,199891.503,196974.0832,187515.2256,175069.5012,163442.9693
1057,7,2006,11,23,170494.51,166653.455,165310.5936,165681.089,169989.5685,182032.756,201311.4846,212170.8845,212271.0926,208773.7866,207276.3458,204009.8928,200030.4844,196798.2627,193261.2015,192469.9766,194716.3394,200288.3206,205348.5883,205945.6464,203373.8264,194014.28,181586.6146,169427.6976
1058,8,2006,11,23,3698.25988,3622.414497,3605.439861,3625.901843,3852.409201,4189.934235,4381.379123,4466.337622,4294.913704,4234.834736,4147.226632,4012.72842,3911.043245,3814.299666,3714.483509,3779.031099,4025.736803,4391.371147,4659.803392,4711.390614,4572.542209,4400.882802,4107.791674,3714.758439
1059,9,2006,11,23,72713.86525,72752.51519,72972.98602,72969.32838,72342.18362,68604.78918,63586.52538,62305.88596,62173.512,63162.34589,64887.98397,66329.41556,66108.80052,66102.54461,66778.08918,67101.15568,67661.56914,65844.33779,68081.7971,69987.05173,69442.72398,71804.21059,73078.85613,72854.15713
1060,10,2006,11,23,22432.54185,20855.36442,20678.68504,20707.29465,21592.25746,24206.43604,27310.61448,29144.84995,29657.31737,29522.13766,29789.95185,29845.9787,29293.87056,29328.3418,29297.75679,29539.01132,30183.69315,37146.27676,39196.94808,46353.57781,38009.93319,31753.42132,27382.89684,23856.96575
1061,11,2006,11,23,85768.26988,82198.49392,81565.84931,81517.62254,84366.67927,92442.68844,108320.9143,115546.1498,114423.3973,112450.4778,111224.4675,109149.5984,104221.3937,104731.3555,104793.1561,104789.1088,108233.2727,116359.5974,120377.9899,122144.0776,119519.2707,111262.7076,100528.1814,89884.81852
1062,12,2006,11,23,104510.1394,98937.55708,97191.89433,97138.18994,99534.84357,110985.7193,130480.2043,134845.5953,131507.1131,128808.2926,127533.9918,125845.5675,119733.6718,120055.0031,119861.133,120140.1031,128800.8412,143783.3,150576.4817,153341.7898,150059.4465,138249.0929,124328.2466,108476.9338
1063,13,2006,11,23,20588.69878,19806.4895,19585.77935,19043.81537,19361.21243,20986.13341,23487.59591,24309.50835,23656.68287,23251.0188,22661.54472,21340.62648,20326.75101,19745.62095,19144.92714,19023.71901,19252.71423,20673.41351,22160.72551,22286.85071,22008.88241,21981.74035,21108.18542,19435.18156
1064,14,2006,11,23,20147.32863,19929.98052,19901.69408,19540.79304,20293.32742,22322.5965,24883.48817,24535.31841,23842.35216,23794.13182,23238.75402,22081.95452,21501.78218,21294.5388,21067.0232,20805.08962,21320.52926,23916.26701,24910.97802,25189.46603,24831.5775,23866.20628,22267.05715,19821.86357
1065,15,2006,11,23,62023.10121,60812.54721,60523.51933,58993.78447,59798.10068,63207.75836,70449.25832,71207.4934,70475.60851,70006.12804,67283.33373,63804.28945,60509.73715,59722.56446,57877.84597,56877.94243,56577.06539,60702.30723,64372.16924,65380.48485,64566.47211,64415.69951,61928.56877,59500.39798
1066,16,2006,11,23,26418.97442,25839.3371,25817.75868,25449.37467,25947.41952,27907.41694,31401.17068,32819.13948,32491.49509,32246.70983,31040.12241,29486.33387,28375.9858,27972.9644,28078.21517,27547.65187,28693.97429,31512.88707,32729.06146,33069.68499,32054.07715,29736.29703,27286.62332,25199.25367
1067,17,2006,11,23,30741.83101,30180.49473,29945.42413,29709.008,30374.82337,33552.97832,37726.41492,37310.9122,36648.51004,36150.88189,35295.63616,33766.45862,32805.50419,32560.88367,32032.1434,31775.48648,32283.0471,34569.65002,35792.37226,37116.69523,35916.94479,34922.67514,32785.67762,30440.48052
1068,18,2006,11,23,201452.4519,199252.1808,198607.0423,196497.537,196203.808,217187.6139,249498.7273,252827.832,248759.4273,246707.1998,237390.6263,221485.2016,212017.0345,205529.3048,201602.3076,200490.6718,205941.022,217237.0529,227737.6358,233522.7534,230224.7261,218841.1814,199739.442,187639.8935
1069,19,2006,11,23,77204.57012,75598.77067,75208.17987,73662.04654,74896.93367,83116.83032,94316.26373,93885.18135,89740.24877,87470.28646,84417.88382,78918.66244,74606.80625,72932.62113,71663.73705,69831.5529,70729.95738,78535.34554,84759.23163,87058.12273,84668.18658,83875.54171,78394.23592,73500.71358
1070,20,2006,11,23,88081.04232,86231.66133,84569.86586,83255.12735,84354.39213,90316.03898,101132.4044,104754.861,101007.2475,99906.20734,97066.68829,92840.839,90793.29919,89473.04917,87848.03321,87740.89965,89763.34953,95506.35393,99001.91762,100114.3569,97549.31676,96598.31662,92237.8085,85516.75896
1071,21,2006,11,23,1507212.789,1472552.874,1461689.902,1454576.931,1481903.12,1598266.426,1785358.489,1848250.809,1828218.403,1802466.785,1773118.204,1719313.676,1666963.646,1642104.158,1617441.781,1610683.762,1644316.543,1736662.65,1802658.027,1832221.089,1794911.251,1714165.99,1597062.189,1482906.184
1072,1,2006,11,24,15870.41842,16054.37978,16884.62735,16695.80601,17636.65513,20026.1555,21878.19476,23235.72456,21916.44255,17992.15063,16097.80248,14892.84729,13982.15308,13671.272,13640.98783,13811.59652,14576.54511,17530.53682,19616.50265,20578.41647,20712.4806,20419.15816,18981.8828,17530.3811
1073,2,2006,11,24,154750.5996,147052.331,148406.1425,149374.1944,151730.6874,165195.8217,181746.9043,192715.1851,193220.7787,180743.0198,176038.6399,171101.8333,165980.4709,162536.1041,160535.0378,159883.0818,160716.4803,174270.1184,184040.5171,186906.0777,187910.9143,182818.5796,173387.6998,158808.955
1074,3,2006,11,24,165922.0481,158781.6028,160328.3767,161384.6241,163719.1417,179169.6091,196990.1663,207661.8237,208256.0893,194211.069,189140.3382,184545.6423,179302.7364,175326.9343,173126.5617,172505.7397,173302.8417,187627.05,198111.4759,201274.4646,202569.2253,197416.827,186554.3709,171023.6191
1075,4,2006,11,24,494.9352577,472.574332,474.4122728,474.9726983,482.7350048,540.5090439,596.5700954,634.6086498,623.1306133,569.978647,539.4782004,510.0213154,487.2116078,458.9192543,453.0555506,453.3517066,496.2477107,595.595378,663.8171864,683.3190779,671.7510444,653.6268528,619.0218952,559.8271887
1076,5,2006,11,24,6355.143147,5676.811795,5886.218435,6057.989367,6318.40241,7325.420069,8628.927348,9062.042642,8435.103177,7308.009024,6727.084488,6050.856264,5874.551333,5678.342368,5613.472122,5658.960435,6144.093947,7589.492237,8908.142614,9188.786249,9267.018488,8856.136344,8155.819485,7356.917162
1077,6,2006,11,24,160508.4888,152694.8439,154608.5347,155789.6932,158324.7735,172896.7267,190649.1449,201213.9298,201049.659,187331.8664,182212.6787,176879.8797,171089.0811,167063.2445,165163.3277,164608.7366,166055.2078,180992.4395,192253.4576,195237.8296,196731.8341,190813.0962,180938.0062,166880.5849
1078,7,2006,11,24,166262.9762,159096.8412,160993.4696,161431.5318,164134.3041,179441.7672,196377.1269,207989.6726,207929.8807,194177.7333,189398.0364,184701.3283,178905.7522,174815.5898,173031.4504,172300.5249,173193.6691,187328.9268,198071.3668,200913.8291,202146.0494,196896.6667,186741.2099,170912.3217
1079,8,2006,11,24,3637.103682,3515.110922,3544.5332,3584.512788,3798.284073,4271.12918,4575.506255,4647.310942,4550.75511,4148.690414,3915.417796,3725.314419,3539.797102,3389.281029,3334.765736,3355.563077,3544.612143,4111.94511,4609.354949,4758.641157,4738.227982,4708.091397,4469.173049,4097.648514
1080,9,2006,11,24,72302.52525,72429.54739,72583.08221,72571.57523,72065.96632,68410.22062,64281.61226,63165.64101,62987.10561,64749.71573,64526.63831,65195.94267,65807.65381,66260.84245,67041.28495,67092.63028,66380.51415,65974.97076,64654.14349,64681.78598,66496.58781,70319.92194,72038.9934,71720.71697
1081,10,2006,11,24,21305.03408,20821.4735,20674.01842,20379.2855,20386.44972,23194.90953,25762.81759,28203.11481,28170.09683,26910.38991,25018.40051,23886.93627,23433.84653,23305.184,23381.92087,23409.7417,23744.64931,26810.90853,30410.51638,30202.54119,31304.11963,29907.29514,28700.86625,25666.66167
1082,11,2006,11,24,84729.55615,81866.11127,82101.46713,82132.26699,82884.31101,93168.3836,107848.5037,115934.7483,114839.8372,104458.4623,100076.3661,94534.01069,90202.64965,89385.7514,88987.97316,89224.39034,91822.2779,104334.2933,112084.5157,114232.0844,115814.9944,113924.5738,109203.4014,99287.62467
1083,12,2006,11,24,101803.9747,96885.31726,96707.03562,96535.07849,96174.89433,109304.2789,128194.7479,134294.0578,130887.3305,118921.0813,113255.2108,106389.8967,102875.5912,100968.7829,100575.3228,101239.7011,107289.4621,127655.4723,139509.1244,143242.4866,145741.8784,142777.2112,136317.7346,121474.6492
1084,13,2006,11,24,18483.59789,18092.76847,18253.36897,17818.02033,18487.62571,20420.15783,22775.94457,24144.6808,23862.06119,20833.581,19732.12588,18425.32354,17536.27179,16980.71105,16482.43087,16459.1546,16978.68217,19520.26737,21703.73717,22469.72297,22745.2277,22726.43782,22356.49964,20333.90091
1085,14,2006,11,24,19277.52332,18762.03443,18768.01808,18456.058,19580.96872,21691.85122,24341.0673,23655.71008,22668.20434,20682.10515,18991.76607,17696.2015,17050.77119,16567.09618,16538.73614,16647.21445,17222.47882,21004.5424,24038.51491,25450.34936,25689.50341,25725.32684,25457.71183,23718.23503
1086,15,2006,11,24,55944.81216,55717.83396,56208.38805,55434.18769,57022.3446,60981.91812,67719.74516,70634.78891,68808.59993,59972.98939,54920.15494,52266.48494,50104.51661,49857.45187,49860.89987,49857.20827,50747.10364,56072.43561,62343.81918,64289.95306,65926.95512,66731.01322,66747.29747,63847.73371
1087,16,2006,11,24,24415.66864,22759.32234,22915.39661,22970.84092,24026.41183,26975.04061,29782.64865,32389.21891,31069.62213,27114.30937,24521.23576,22409.36734,21221.19564,20805.75261,20798.37253,21065.53057,21978.19656,25824.00237,29552.21467,31751.07836,32002.71477,32115.21465,31261.08678,28899.73104
1088,17,2006,11,24,29508.43921,28571.16026,28621.79712,28621.85499,29468.49703,32549.29594,36610.61428,36423.26007,35473.22342,32174.26463,30201.20053,28811.60691,27788.54682,27448.86956,27448.47526,27588.49986,28295.90289,31619.75167,34742.84504,36244.13878,36851.9843,36660.0606,35838.18429,33638.17764
1089,18,2006,11,24,185799.5417,165382.9146,170213.3825,172648.4138,175459.1109,201080.9477,226453.2937,238911.6217,228358.6873,202283.0038,184015.2168,170170.0789,161296.112,159409.6618,158595.146,159323.5884,165351.3266,189870.0987,217167.469,227322.8537,235147.3327,231344.889,224058.7149,208596.2617
1090,19,2006,11,24,70056.71899,68192.14927,70716.87636,69349.79817,72115.53867,82026.76293,90853.77217,93466.37859,87222.45261,73400.44923,64636.33054,60318.60858,57542.11356,57039.33689,56938.75304,57158.01041,59458.17271,71883.52662,82033.01946,85404.27366,87888.75087,88469.92967,86604.70733,80936.94609
1091,20,2006,11,24,82226.73646,79957.88121,80745.50016,79607.28106,82722.84394,90436.09613,99809.86339,103570.8683,101957.0188,93350.74358,87833.5852,82235.92794,78344.82548,76623.05348,75138.6066,74890.19711,76918.86399,86834.96325,93818.34128,95732.39645,95951.92796,95814.70762,92879.07865,86334.30747
1092,21,2006,11,24,1439655.641,1372783.009,1389634.746,1391318.085,1416539.847,1559107.401,1725877.172,1811954.588,1782286.279,1631333.613,1551797.708,1484748.209,1432365.948,1407591.982,1396686.681,1396533.422,1424217.229,1587451.337,1718332.996,1760564.928,1786309.278,1759098.764,1691311.561,1561625.3
1093,1,2006,11,25,16738.00281,17404.10872,16714.29819,16925.48582,17633.04857,19482.43421,21410.62592,23121.96739,22639.68761,20459.11934,18286.13611,16685.29658,15516.34378,14914.94852,14487.07522,14577.82007,15162.10976,17768.0956,19371.54454,19935.19148,20279.21993,20017.49716,18545.26488,16875.89453
1094,2,2006,11,25,152231.7001,149989.9163,148389.4271,149677.2449,154514.9687,158459.776,172092.0848,183782.6082,185416.1281,181656.2629,173033.9137,167011.9052,160714.4675,154128.8361,151673.9801,150479.5939,152225.3507,165853.1595,177236.3468,178580.3694,179650.611,172602.006,163645.9766,155958.1858
1095,3,2006,11,25,163949.3851,161466.0563,160332.927,161522.9447,167079.9368,171613.3257,186061.0483,197924.47,199393.0198,195746.7291,186559.0628,180043.8758,173718.7253,166146.0091,163574.6591,162147.7001,164378.5709,178779.5946,191378.8675,192816.2204,194017.9855,187090.8887,176752.7765,168251.5259
1096,4,2006,11,25,515.7892953,501.094285,491.1820819,494.5489565,510.2433374,549.4024554,621.2295679,666.5605898,688.6166324,665.8749357,614.8164008,571.354249,543.3355117,511.3444157,496.3302961,494.9126337,522.759827,595.9295802,646.689623,656.7477597,659.3259658,631.0407953,577.1246277,522.9258933
1097,5,2006,11,25,7035.466644,7086.11284,7034.369259,7353.459303,7398.01512,8234.372388,9190.833892,10021.97647,10216.8243,9388.249547,8423.22571,7613.624399,7218.583751,6707.928177,6433.714763,6371.520623,6806.06695,7995.366612,9064.681122,9340.049302,9238.113936,8966.251005,8099.825508,7129.747529
1098,6,2006,11,25,159310.5136,156988.7319,155321.4113,156898.119,162743.0347,166959.3528,182487.8617,193683.3288,196376.1387,191402.1364,181526.2647,174834.2958,168197.5548,160751.8933,157813.9695,156309.6559,158871.2012,173934.35,186137.7002,187665.1833,188910.9041,181990.5607,172145.7492,163543.6034
1099,7,2006,11,25,164569.1934,162232.0598,160815.4539,162967.1798,168159.0456,172204.9864,186598.5065,198322.7384,200014.2252,195437.4769,186712.094,180284.6371,173570.7813,166405.4457,163726.315,162497.2842,164737.6452,179082.6688,191608.1578,193175.0282,193873.8645,186855.1806,177109.217,168776.4508
1100,8,2006,11,25,3886.295588,3820.126301,3802.112084,3824.579945,4070.84151,4375.753639,4697.3419,4859.055337,4978.432751,4843.920209,4463.002434,4162.913728,3930.195467,3687.744973,3615.571855,3596.638406,3757.473397,4198.422166,4574.531172,4659.969112,4779.861298,4615.873889,4253.153325,4006.7204
1101,9,2006,11,25,72618.62217,73744.48613,74447.23797,74416.53228,74118.94981,70414.89435,64735.64524,61120.46053,64339.84636,66988.19009,67845.16309,69375.14309,69971.23911,70129.26127,70735.82415,70845.93625,70445.6085,69149.69363,67594.58067,67784.61665,69354.09734,71012.58115,72674.01521,73357.47188
1102,10,2006,11,25,23737.16003,22892.09649,22276.21845,22145.84257,22130.89745,24416.81058,26986.17739,29167.79885,28059.84523,26318.48962,23483.51875,22260.73101,21700.55504,21326.90874,20805.24295,20706.83725,21728.8457,25790.53699,29724.14046,29985.96471,30592.22769,28474.64551,26841.86588,25289.70113
1103,11,2006,11,25,90780.7301,90111.68441,90382.00125,94585.74432,96257.31171,102545.816,115174.6769,122123.2029,121158.868,112048.98,104265.2746,98519.11276,94540.81624,91355.941,89554.28258,89602.11058,93533.7536,105687.3166,113973.1677,115364.1407,117196.5153,112406.4358,105074.2256,97674.78801
1104,12,2006,11,25,108821.8782,107794.4528,108771.8601,113377.7669,114577.2448,122047.2572,139192.7559,147188.3147,148311.3129,138545.3737,129002.1654,122229.291,116959.5496,112002.6301,109212.5068,109811.567,116838.7292,135018.6295,147768.395,149802.9075,152669.4421,145780.7764,136602.6141,124717.04
1105,13,2006,11,25,19203.11547,19010.90706,18374.05872,18215.37208,19004.37635,19937.39092,22300.19329,24061.69467,24338.67831,23117.73804,21388.68427,19673.95614,18764.72549,18250.12533,17588.57144,17576.12383,18091.5669,20254.07695,21984.04408,22496.03898,23154.70198,22706.54172,21763.6887,19917.21549
1106,14,2006,11,25,22960.52023,22769.13499,22734.39813,23577.84134,24288.31129,25547.10101,26893.10518,28484.971,28107.95386,25455.54424,22346.22488,20287.26733,19413.19826,18799.42908,18572.95631,18753.30251,19355.68773,22080.2504,24181.98109,24634.99101,24874.83711,25264.8205,25052.59063,23581.60298
1107,15,2006,11,25,61078.00078,61066.13616,59934.52684,58788.76996,60451.05805,62775.09889,68328.16049,72115.36831,72046.9289,65953.72947,59684.92608,54868.75983,52647.45083,51778.39442,50915.3307,51057.55155,51835.54015,57466.51557,62583.85201,63723.19744,65034.11282,66082.103,66532.95131,63093.86664
1108,16,2006,11,25,27980.54742,27560.25086,27646.91428,29809.15295,29512.72062,31530.06884,34911.93566,37477.42837,36279.24144,32849.12712,29035.45791,26075.04306,24728.09343,23485.87221,22752.37673,22914.29158,24069.21305,27620.12378,32086.56107,32817.55587,32487.08426,32240.12061,31326.45266,29186.99458
1109,17,2006,11,25,32611.89243,32084.11573,31891.40335,33060.39784,33983.53382,36422.91014,38364.389,39939.7086,38678.72691,35390.18057,32056.92652,30425.98714,29407.46091,28587.28632,27883.13583,27794.57272,28370.59304,30966.63324,33337.54137,34538.80858,35216.04729,34580.65278,34047.63975,32517.20363
1110,18,2006,11,25,204241.5342,206604.4735,205939.3934,216366.9236,215320.7488,235957.7523,255885.0334,265152.1995,261488.4436,239447.5349,213307.2839,194968.3977,183679.489,173046.4516,168161.7647,168877.0357,175020.3168,199950.544,225904.9381,233004.0885,234367.4388,233744.4996,222941.6735,205101.9652
1111,19,2006,11,25,79021.43376,79620.06852,77968.46456,78373.22578,81303.83003,87451.3937,94582.92494,99831.17363,99148.61116,87730.87237,77486.51874,70775.35289,67276.11916,64331.90034,62356.68176,62576.99772,64296.92602,75809.39988,83771.58208,86906.87381,87927.95057,89156.47818,87420.95258,80803.04786
1112,20,2006,11,25,82993.16566,81413.50689,80480.24621,80329.80761,83269.20334,86694.72284,95327.25352,99443.51554,100810.3956,96433.67667,88727.4214,82992.42675,79833.80553,76624.83122,75002.04711,75009.22835,77644.10168,86023.30284,91427.72078,93824.50972,95128.33706,93525.70884,89355.96358,84240.77854
1113,21,2006,11,25,1494284.647,1484159.621,1473748.105,1502710.94,1536327.22,1607620.521,1745841.984,1838488.442,1842491.825,1749879.006,1628248.281,1543659.171,1482332.59,1422973.282,1395362.237,1392000.78,1427692.06,1584024.61,1714357.022,1741712.353,1759412.779,1717744.463,1640763.821,1544546.631
1114,1,2006,11,26,16326.48593,16184.97724,16685.15066,17021.03774,17676.33236,19058.55384,21074.09911,23279.87297,23612.43981,22226.42016,19469.11227,17158.44278,15666.77732,15042.53862,14532.03902,14526.73506,15062.05601,17576.75891,18966.22649,19735.05478,19891.0442,18963.23277,17637.99757,16383.75136
1115,2,2006,11,26,148110.7687,147868.3241,146541.7945,146943.464,150077.3424,155299.393,169566.9335,178523.6937,184747.3567,181575.4002,171186.6248,164481.801,156110.5573,152806.0583,151496.7543,151718.5238,153313.9775,167219.1932,175264.7938,179520.8994,179908.0401,173053.3882,162783.1728,152721.7503
1116,3,2006,11,26,160230.8891,159838.5576,158391.0755,158793.6198,162220.6637,167561.5141,182523.916,191879.2134,197734.4772,195754.4227,183874.5101,176385.3409,167703.0113,164140.0813,162706.3688,163023.9471,164778.6406,179444.6367,188544.4075,193571.3336,194456.6107,186775.8754,175665.1753,165453.0023
1117,4,2006,11,26,490.7623727,482.4934811,475.8065633,479.8575489,489.7383987,519.1137856,589.9080509,644.4674742,711.2433196,681.4587207,617.9682425,561.8769013,530.3660018,503.6279106,483.3856874,471.2323421,492.3725073,560.5508575,608.1598597,624.6045026,615.0568342,586.9836399,530.313692,480.7444594
1118,5,2006,11,26,6988.184218,6940.115624,6963.451302,6917.643569,7234.616336,7940.76848,8931.491638,9833.262556,10571.94654,9946.261911,8783.17846,7687.323717,6983.63239,6709.362296,6514.518485,6457.881358,6875.190425,8281.235696,9104.547455,9381.005215,9357.471567,8702.223769,7393.041388,6454.183658
1119,6,2006,11,26,155361.433,155472.29,154140.9609,154304.8538,157815.8269,163122.4666,180253.1342,188444.2604,195209.6177,191950.8254,179400.5185,171858.625,162487.996,158947.7076,157449.79,157739.8995,159579.7893,174754.7323,183605.835,187843.2901,188581.7929,180679.6491,169088.1396,158728.6161
1120,7,2006,11,26,160856.8653,160673.2085,159009.475,159140.5681,162871.2492,167827.0486,183031.1134,192109.4796,198357.343,196054.8979,184650.3494,176791.79,167882.8086,164758.9563,163246.4991,163450.5195,165242.7953,179547.9888,188702.2619,193559.858,194010.7195,186510.333,175237.2818,164653.8612
1121,8,2006,11,26,3729.605707,3702.380399,3632.130456,3690.759606,3847.765653,4144.551167,4503.642008,4701.836792,5090.103527,4927.407755,4470.476162,4149.890339,3841.576681,3687.110274,3578.798285,3552.517432,3687.63896,4071.09552,4420.087059,4531.844868,4487.288631,4318.831757,3923.19144,3649.014027
1122,9,2006,11,26,73487.60669,73762.33347,73884.44928,73576.23218,73109.23002,69947.88805,65287.59284,61513.82693,63734.89193,65977.19972,67695.2778,68787.32739,69162.51423,69796.05949,70241.67615,70537.53735,69472.43779,67852.55002,66877.83479,66319.23991,68425.87857,69999.53872,71475.40664,70830.07795
1123,10,2006,11,26,24392.2997,23727.20405,24038.41708,24080.13614,24611.83384,25662.16562,29794.0446,29723.9541,30226.48423,29323.66337,26915.63695,24351.27055,22011.97831,20984.4062,20487.93326,20643.20807,21956.42495,28164.68993,32948.20235,35740.81996,36079.03976,34929.4886,36128.97447,35045.75148
