DateTime,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11
2007-04-11 11:30:00,52,42,52,54,50,43,54,52,50,44,45
2007-04-11 12:30:00,51,41,53,56,50,44,54,52,52,45,45
2007-04-11 13:30:00,50,42,53,57,51,45,54,54,52,46,46
2007-04-11 14:30:00,52,43,51,60,50,48,54,55,52,47,47
2007-04-11 15:30:00,53,44,51,60,49,49,54,58,53,48,45
2007-04-11 16:30:00,53,44,51,57,48,51,54,57,52,50,45
2007-04-11 17:30:00,49,44,49,57,47,50,54,57,51,49,45
2007-04-11 18:30:00,49,44,48,55,46,50,51,57,47,50,44
2007-04-11 19:30:00,49,44,47,55,46,50,50,56,47,50,44
2007-04-11 20:30:00,49,44,46,55,46,50,49,55,46,49,44
2007-04-11 21:30:00,50,44,46,55,46,50,49,55,46,50,44
2007-04-11 22:30:00,52,44,46,56,47,51,50,55,45,50,44
2007-04-11 23:30:00,53,44,47,57,47,51,49,57,44,50,44
2007-04-12 00:30:00,54,44,48,58,47,50,49,56,44,50,43
2007-04-12 01:30:00,56,45,47,57,46,50,50,55,45,50,45
2007-04-12 02:30:00,55,45,47,59,46,52,50,55,45,51,44
2007-04-12 03:30:00,56,45,47,60,46,54,51,57,46,52,44
2007-04-12 04:30:00,58,44,48,62,46,55,51,60,45,52,42
2007-04-12 05:30:00,56,43,50,63,47,52,48,57,44,49,43
2007-04-12 06:30:00,59,42,54,64,50,51,48,56,44,49,41
2007-04-12 07:30:00,61,43,54,61,52,51,48,54,45,48,43
2007-04-12 08:30:00,62,47,53,61,53,51,49,55,46,50,45
2007-04-12 09:30:00,60,50,54,60,54,55,53,56,50,54,47
2007-04-12 10:30:00,59,56,56,63,52,61,57,61,54,60,49
2007-04-12 11:30:00,59,59,58,67,55,65,61,66,60,65,56
2007-04-12 12:30:00,63,61,57,72,58,68,65,71,63,68,59
2007-04-12 13:30:00,67,61,59,73,58,70,68,72,65,70,59
2007-04-12 14:30:00,69,61,61,74,61,71,71,73,66,71,58
2007-04-12 15:30:00,71,60,63,75,62,71,71,73,65,71,58
2007-04-12 16:30:00,71,59,62,75,62,70,68,75,66,71,57
2007-04-12 17:30:00,68,58,59,74,60,69,68,73,64,69,55
2007-04-12 18:30:00,65,57,57,72,53,68,66,71,61,68,52
2007-04-12 19:30:00,60,53,52,68,52,63,61,68,57,63,51
2007-04-12 20:30:00,58,51,52,64,51,60,59,64,55,60,49
2007-04-12 21:30:00,55,48,50,63,50,58,58,62,53,57,47
2007-04-12 22:30:00,53,47,48,59,50,55,56,59,52,55,46
2007-04-12 23:30:00,53,45,48,54,47,53,53,53,50,53,44
2007-04-13 00:30:00,48,44,47,53,47,51,52,53,50,51,44
2007-04-13 01:30:00,47,42,47,50,46,49,51,51,48,49,43
2007-04-13 02:30:00,45,41,46,48,44,48,49,45,46,46,42
2007-04-13 03:30:00,47,39,47,47,46,45,49,47,46,45,42
2007-04-13 04:30:00,48,39,45,45,46,44,48,45,46,44,41
2007-04-13 05:30:00,47,38,43,44,46,43,48,44,45,43,40
2007-04-13 06:30:00,47,38,45,45,46,43,46,40,45,40,41
2007-04-13 07:30:00,49,39,46,47,46,44,48,46,46,44,41
2007-04-13 08:30:00,51,41,47,51,47,47,49,51,46,48,42
2007-04-13 09:30:00,53,43,47,54,47,50,52,53,48,50,43
2007-04-13 10:30:00,53,44,48,56,49,52,54,55,52,53,45
2007-04-13 11:30:00,53,48,47,57,49,54,55,57,53,54,48
2007-04-13 12:30:00,53,49,48,60,50,56,56,60,55,57,50
2007-04-13 13:30:00,55,51,51,61,51,58,60,61,58,58,52
2007-04-13 14:30:00,56,54,54,63,53,61,62,62,60,62,54
2007-04-13 15:30:00,57,55,55,63,53,61,63,63,61,62,54
2007-04-13 16:30:00,57,55,55,64,55,62,63,65,61,63,54
2007-04-13 17:30:00,57,56,55,64,56,62,62,64,59,62,54
2007-04-13 18:30:00,56,54,53,63,54,61,62,63,58,61,53
2007-04-13 19:30:00,49,51,51,54,51,55,57,55,54,55,50
2007-04-13 20:30:00,47,48,47,49,49,52,54,51,50,53,47
2007-04-13 21:30:00,44,49,45,46,48,51,47,52,46,52,47
2007-04-13 22:30:00,42,47,42,44,46,47,47,44,48,46,45
2007-04-13 23:30:00,42,47,42,46,43,47,45,42,45,46,43
2007-04-14 00:30:00,40,42,42,45,41,46,41,42,42,46,37
2007-04-14 01:30:00,39,42,41,43,39,45,40,40,38,44,36
2007-04-14 02:30:00,39,43,34,42,35,47,40,42,40,47,36
2007-04-14 03:30:00,39,42,32,44,35,46,41,45,41,46,38
2007-04-14 04:30:00,40,42,31,45,33,46,40,43,38,46,38
2007-04-14 05:30:00,39,42,32,43,34,45,39,43,38,45,39
2007-04-14 06:30:00,40,40,32,45,35,44,42,45,40,44,40
2007-04-14 07:30:00,45,40,39,47,42,44,46,47,45,45,41
2007-04-14 08:30:00,51,41,45,52,47,44,50,52,47,46,44
2007-04-14 09:30:00,53,42,51,51,50,46,53,48,49,46,44
2007-04-14 10:30:00,52,43,51,52,52,49,52,50,51,48,44
2007-04-14 11:30:00,53,45,54,54,54,52,51,54,48,51,43
2007-04-14 12:30:00,52,46,55,55,56,53,48,54,47,53,45
2007-04-14 13:30:00,50,47,56,58,58,55,50,57,48,54,45
2007-04-14 14:30:00,52,48,56,60,58,56,51,60,47,56,46
2007-04-14 15:30:00,53,50,54,61,58,57,51,62,47,57,46
2007-04-14 16:30:00,54,51,51,62,57,59,52,62,47,59,46
2007-04-14 17:30:00,54,50,49,62,53,58,52,61,47,58,46
2007-04-14 18:30:00,52,48,48,58,49,55,52,60,47,57,46
2007-04-14 19:30:00,49,47,47,56,49,53,50,57,46,55,46
2007-04-14 20:30:00,49,47,46,55,48,52,50,55,46,52,46
2007-04-14 21:30:00,49,47,46,55,47,52,49,55,46,52,46
2007-04-14 22:30:00,49,47,45,54,47,52,49,55,46,52,46
2007-04-14 23:30:00,48,47,44,54,46,53,49,55,46,51,46
2007-04-15 00:30:00,48,47,44,55,45,52,48,54,46,51,48
2007-04-15 01:30:00,50,46,44,56,45,53,48,55,46,51,47
2007-04-15 02:30:00,52,46,44,57,44,53,50,57,46,52,46
2007-04-15 03:30:00,56,47,46,59,45,54,52,58,46,53,46
2007-04-15 04:30:00,56,47,49,61,47,55,52,60,47,53,46
2007-04-15 05:30:00,59,46,53,62,51,56,53,60,47,54,46
2007-04-15 06:30:00,58,47,57,62,53,57,52,62,46,54,46
2007-04-15 07:30:00,58,47,60,63,58,57,52,63,46,55,46
2007-04-15 08:30:00,59,48,56,64,60,58,53,64,45,55,46
2007-04-15 09:30:00,59,47,54,65,60,58,53,64,45,55,46
2007-04-15 10:30:00,60,47,54,66,57,58,51,66,46,56,46
2007-04-15 11:30:00,62,47,55,66,57,59,49,66,45,56,45
2007-04-15 12:30:00,62,49,55,66,58,62,48,67,46,59,46
2007-04-15 13:30:00,62,48,54,65,58,62,49,57,47,56,46
2007-04-15 14:30:00,62,49,55,70,58,57,49,57,47,52,48
2007-04-15 15:30:00,62,49,54,66,54,54,49,54,48,54,48
2007-04-15 16:30:00,64,47,51,60,51,54,50,55,49,54,47
2007-04-15 17:30:00,53,46,48,55,50,53,50,55,47,53,45
2007-04-15 18:30:00,49,44,47,54,48,52,49,54,47,52,42
2007-04-15 19:30:00,52,40,47,55,47,49,47,53,46,50,42
2007-04-15 20:30:00,48,39,46,51,46,48,47,49,46,47,42
2007-04-15 21:30:00,47,40,44,49,45,46,48,47,46,45,41
2007-04-15 22:30:00,47,40,44,47,45,44,46,46,45,45,41
2007-04-15 23:30:00,46,41,43,47,44,43,45,45,45,44,41
2007-04-16 00:30:00,44,41,43,45,43,44,45,44,45,44,41
2007-04-16 01:30:00,42,41,40,44,41,44,45,45,45,45,41
2007-04-16 02:30:00,42,40,38,45,38,44,46,45,45,44,41
2007-04-16 03:30:00,44,39,39,45,38,43,46,45,45,44,41
2007-04-16 04:30:00,46,39,42,45,40,43,46,45,45,44,39
2007-04-16 05:30:00,46,38,43,44,42,42,46,44,44,43,38
2007-04-16 06:30:00,46,38,44,44,44,42,45,44,44,42,37
2007-04-16 07:30:00,46,38,44,45,45,43,46,45,45,44,38
2007-04-16 08:30:00,47,39,45,47,45,44,46,47,45,45,39
2007-04-16 09:30:00,47,40,45,49,47,46,47,50,45,46,40
2007-04-16 10:30:00,48,41,45,49,46,48,48,49,46,48,40
2007-04-16 11:30:00,48,42,45,51,47,49,50,51,48,50,42
2007-04-16 12:30:00,50,44,46,52,46,51,51,54,48,52,42
2007-04-16 13:30:00,49,45,46,55,44,52,51,58,47,54,43
2007-04-16 14:30:00,50,47,45,56,46,53,51,56,49,54,43
2007-04-16 15:30:00,50,46,44,55,46,54,51,54,49,54,43
2007-04-16 16:30:00,48,47,44,54,43,54,51,54,48,54,44
2007-04-16 17:30:00,48,48,44,54,45,54,49,54,48,54,44
2007-04-16 18:30:00,47,49,44,53,44,54,50,53,49,54,46
2007-04-16 19:30:00,45,49,44,52,44,54,52,53,50,54,46
2007-04-16 20:30:00,47,48,44,52,44,54,51,53,49,54,44
2007-04-16 21:30:00,48,47,44,52,45,53,51,53,50,53,44
2007-04-16 22:30:00,48,47,44,53,45,53,51,53,49,53,44
2007-04-16 23:30:00,47,47,44,53,43,52,51,53,50,53,44
2007-04-17 00:30:00,49,46,42,53,43,51,50,53,50,51,44
2007-04-17 01:30:00,49,47,44,53,44,50,49,53,49,51,45
2007-04-17 02:30:00,47,46,44,53,45,50,49,52,48,50,44
2007-04-17 03:30:00,47,46,45,52,44,51,49,51,48,51,44
2007-04-17 04:30:00,47,45,45,51,45,51,49,51,48,49,44
2007-04-17 05:30:00,47,45,45,50,44,50,47,51,48,50,44
2007-04-17 06:30:00,47,45,45,49,44,49,47,51,47,50,44
2007-04-17 07:30:00,47,46,45,51,45,51,50,53,50,52,44
2007-04-17 08:30:00,47,48,46,53,46,54,52,54,50,54,45
2007-04-17 09:30:00,49,48,47,54,47,55,54,56,52,55,46
2007-04-17 10:30:00,49,50,47,56,47,57,54,57,53,57,50
2007-04-17 11:30:00,51,52,48,58,49,60,57,60,54,60,51
2007-04-17 12:30:00,53,54,52,57,52,61,58,61,55,62,51
2007-04-17 13:30:00,55,57,53,59,52,63,58,62,58,63,53
2007-04-17 14:30:00,56,59,53,61,52,65,60,63,59,65,54
2007-04-17 15:30:00,55,60,53,62,54,65,60,65,56,66,55
2007-04-17 16:30:00,55,62,53,62,52,67,58,65,55,67,56
2007-04-17 17:30:00,54,61,51,62,51,65,57,63,54,65,55
2007-04-17 18:30:00,53,60,50,60,50,64,56,60,54,64,55
2007-04-17 19:30:00,51,58,48,58,48,61,53,58,53,61,53
2007-04-17 20:30:00,51,56,47,55,48,58,52,56,51,58,54
2007-04-17 21:30:00,51,56,47,54,47,58,52,54,51,57,52
2007-04-17 22:30:00,49,51,46,53,46,55,51,53,50,55,50
2007-04-17 23:30:00,49,52,46,53,45,55,49,53,49,55,48
2007-04-18 00:30:00,49,52,46,52,44,54,49,53,48,54,47
2007-04-18 01:30:00,47,49,44,50,44,52,48,51,46,50,46
2007-04-18 02:30:00,47,46,44,49,44,47,47,49,45,47,45
2007-04-18 03:30:00,46,45,44,47,43,46,46,47,45,45,44
2007-04-18 04:30:00,46,44,42,47,43,45,45,47,45,44,42
2007-04-18 05:30:00,46,42,40,46,42,45,44,47,43,44,44
2007-04-18 06:30:00,44,41,40,46,42,44,45,47,43,43,43
2007-04-18 07:30:00,46,44,43,47,45,46,46,47,45,46,44
2007-04-18 08:30:00,48,46,45,50,45,50,49,51,49,49,44
2007-04-18 09:30:00,50,47,45,52,46,52,52,51,50,52,45
2007-04-18 10:30:00,49,51,46,53,47,55,54,53,52,55,48
2007-04-18 11:30:00,49,51,46,55,47,55,55,55,53,55,48
2007-04-18 12:30:00,49,53,47,55,48,58,55,56,54,57,48
2007-04-18 13:30:00,49,54,48,55,48,58,57,56,54,58,50
2007-04-18 14:30:00,49,56,49,56,49,60,55,57,54,60,52
2007-04-18 15:30:00,49,57,49,55,48,60,55,56,54,59,54
2007-04-18 16:30:00,47,57,49,54,47,60,55,56,54,59,54
2007-04-18 17:30:00,47,55,48,53,47,58,55,54,54,57,53
2007-04-18 18:30:00,46,54,48,51,46,56,54,54,53,56,53
2007-04-18 19:30:00,46,51,46,48,45,53,53,51,51,53,49
2007-04-18 20:30:00,46,49,45,48,44,51,52,49,51,51,49
2007-04-18 21:30:00,46,47,44,48,43,48,51,48,50,49,46
2007-04-18 22:30:00,46,46,43,48,43,48,50,48,47,49,45
2007-04-18 23:30:00,46,45,44,47,43,47,48,47,49,48,45
2007-04-19 00:30:00,46,46,44,47,44,47,48,47,48,48,45
2007-04-19 01:30:00,46,45,44,47,44,47,48,47,47,47,46
2007-04-19 02:30:00,46,44,44,46,44,46,48,46,46,47,44
2007-04-19 03:30:00,44,44,43,45,44,46,46,46,46,46,44
2007-04-19 04:30:00,44,43,44,45,44,45,46,46,45,45,44
2007-04-19 05:30:00,44,42,43,44,44,46,46,45,45,46,44
2007-04-19 06:30:00,46,42,43,44,44,46,46,45,45,46,43
2007-04-19 07:30:00,47,44,45,46,45,46,48,47,47,46,44
2007-04-19 08:30:00,48,46,46,49,46,47,51,49,49,47,45
2007-04-19 09:30:00,52,48,49,52,48,48,54,51,51,49,48
2007-04-19 10:30:00,52,49,49,54,49,51,55,54,53,51,49
2007-04-19 11:30:00,52,51,51,55,51,52,57,56,55,53,50
2007-04-19 12:30:00,52,52,49,56,50,53,57,56,55,54,51
2007-04-19 13:30:00,52,51,49,57,49,53,58,57,56,54,52
2007-04-19 14:30:00,49,51,50,57,49,54,59,57,56,55,52
2007-04-19 15:30:00,49,51,51,57,50,55,57,57,55,55,51
2007-04-19 16:30:00,49,50,51,56,49,55,56,56,55,55,51
2007-04-19 17:30:00,49,50,50,55,49,53,56,56,55,53,51
2007-04-19 18:30:00,48,49,50,54,48,53,55,54,55,53,50
2007-04-19 19:30:00,47,47,49,51,47,50,54,54,54,51,48
2007-04-19 20:30:00,47,47,47,49,48,50,50,53,49,50,48
2007-04-19 21:30:00,47,45,46,45,46,50,48,50,46,50,45
2007-04-19 22:30:00,46,43,45,45,45,47,47,46,44,47,43
2007-04-19 23:30:00,46,40,45,44,42,44,46,44,43,44,42
2007-04-20 00:30:00,46,39,42,43,41,43,47,43,41,43,41
2007-04-20 01:30:00,43,38,37,44,43,43,47,44,40,41,40
2007-04-20 02:30:00,42,38,41,44,42,42,47,44,40,41,40
2007-04-20 03:30:00,44,37,40,45,42,42,47,46,42,43,38
2007-04-20 04:30:00,43,38,39,45,40,43,45,46,42,43,38
2007-04-20 05:30:00,41,41,37,44,38,44,45,44,40,43,38
2007-04-20 06:30:00,41,40,38,40,39,43,44,43,39,42,38
2007-04-20 07:30:00,46,45,44,48,45,48,49,50,47,48,44
2007-04-20 08:30:00,52,50,48,54,50,53,56,56,55,54,51
2007-04-20 09:30:00,55,55,53,59,55,58,62,62,60,59,58
2007-04-20 10:30:00,56,58,58,62,58,61,64,63,63,62,60
2007-04-20 11:30:00,58,60,61,65,62,63,66,66,65,63,62
2007-04-20 12:30:00,59,62,64,66,64,65,70,69,68,66,63
2007-04-20 13:30:00,61,64,65,68,65,67,70,69,69,67,64
2007-04-20 14:30:00,62,65,66,69,66,68,72,71,70,69,66
2007-04-20 15:30:00,62,67,68,70,67,69,72,71,71,70,67
2007-04-20 16:30:00,63,68,67,70,67,70,72,71,71,71,68
2007-04-20 17:30:00,59,67,67,68,67,69,72,71,71,70,67
2007-04-20 18:30:00,56,67,65,65,59,69,70,69,69,70,65
2007-04-20 19:30:00,53,60,55,59,51,61,66,59,64,61,62
2007-04-20 20:30:00,49,51,50,51,47,55,58,53,55,54,53
2007-04-20 21:30:00,47,48,45,48,47,51,55,49,50,51,46
2007-04-20 22:30:00,45,45,43,45,45,49,54,45,47,48,44
2007-04-20 23:30:00,41,44,40,43,45,48,49,44,45,47,42
2007-04-21 00:30:00,41,42,40,41,42,45,47,42,43,45,40
2007-04-21 01:30:00,39,41,38,40,38,43,45,41,41,42,37
2007-04-21 02:30:00,39,40,36,38,39,43,45,39,40,41,36
2007-04-21 03:30:00,38,38,37,38,40,40,44,39,39,39,35
2007-04-21 04:30:00,38,36,35,37,38,39,44,37,38,39,35
2007-04-21 05:30:00,37,36,34,37,37,40,41,37,38,39,32
2007-04-21 06:30:00,39,36,34,37,38,40,42,40,39,39,32
2007-04-21 07:30:00,50,42,44,45,47,48,49,51,49,48,39
2007-04-21 08:30:00,57,50,53,55,52,58,58,60,57,57,45
2007-04-21 09:30:00,61,58,59,63,59,64,66,66,64,64,54
2007-04-21 10:30:00,64,65,64,69,64,70,70,71,68,70,62
2007-04-21 11:30:00,65,68,66,72,67,71,73,74,71,72,66
2007-04-21 12:30:00,67,70,70,74,70,72,75,74,73,73,69
2007-04-21 13:30:00,67,72,71,74,72,73,77,77,74,75,71
2007-04-21 14:30:00,71,72,73,76,73,75,79,78,75,76,72
2007-04-21 15:30:00,70,73,73,77,74,75,79,78,76,77,72
2007-04-21 16:30:00,70,73,73,77,74,75,79,78,77,77,72
2007-04-21 17:30:00,70,74,73,78,73,75,79,78,77,77,73
2007-04-21 18:30:00,67,72,69,74,69,73,76,76,74,74,72
2007-04-21 19:30:00,61,63,61,63,64,63,71,63,64,64,64
2007-04-21 20:30:00,56,56,56,56,58,58,61,56,57,57,56
2007-04-21 21:30:00,52,53,53,55,58,55,57,53,54,55,51
2007-04-21 22:30:00,50,50,51,54,55,51,56,51,51,52,47
2007-04-21 23:30:00,47,48,46,51,55,50,53,47,49,49,45
2007-04-22 00:30:00,48,46,48,49,50,49,50,45,47,48,44
2007-04-22 01:30:00,49,44,44,47,50,48,48,45,46,47,42
2007-04-22 02:30:00,49,43,45,43,53,46,47,42,45,46,40
2007-04-22 03:30:00,47,42,46,43,53,45,46,42,44,45,38
2007-04-22 04:30:00,48,41,40,42,50,44,44,41,42,43,37
2007-04-22 05:30:00,47,39,42,41,50,44,45,41,41,42,36
2007-04-22 06:30:00,47,40,40,42,45,44,43,42,41,43,36
2007-04-22 07:30:00,55,47,51,52,54,53,48,54,49,52,42
2007-04-22 08:30:00,63,55,58,60,63,62,57,64,61,61,51
2007-04-22 09:30:00,68,62,65,67,69,68,66,71,68,69,59
2007-04-22 10:30:00,72,69,72,73,73,73,73,77,74,74,66
2007-04-22 11:30:00,75,74,76,78,75,77,79,80,78,77,72
2007-04-22 12:30:00,78,76,77,80,78,79,82,81,80,80,75
2007-04-22 13:30:00,76,77,79,81,79,80,82,82,81,81,76
2007-04-22 14:30:00,76,78,79,82,79,81,84,83,82,82,77
2007-04-22 15:30:00,78,79,79,82,78,81,84,83,82,82,78
2007-04-22 16:30:00,76,79,79,82,79,82,84,83,82,83,78
2007-04-22 17:30:00,74,79,78,81,77,81,83,83,82,82,80
2007-04-22 18:30:00,71,78,74,78,73,79,81,80,81,80,78
2007-04-22 19:30:00,65,69,70,69,68,70,75,71,76,71,71
2007-04-22 20:30:00,62,63,59,68,64,64,67,64,65,65,64
2007-04-22 21:30:00,62,60,63,66,62,61,66,60,62,61,59
2007-04-22 22:30:00,62,56,61,64,60,59,66,64,61,61,53
2007-04-22 23:30:00,63,54,59,62,59,57,65,63,58,57,52
2007-04-23 00:30:00,62,51,58,61,56,54,63,61,56,55,49
2007-04-23 01:30:00,61,50,59,60,56,55,62,59,57,56,47
2007-04-23 02:30:00,63,50,60,59,55,52,60,56,56,52,45
2007-04-23 03:30:00,61,51,59,56,57,54,58,54,55,53,44
2007-04-23 04:30:00,60,48,57,56,56,51,57,56,52,52,44
2007-04-23 05:30:00,58,47,56,55,56,48,56,53,52,49,44
2007-04-23 06:30:00,58,46,57,53,57,49,56,54,52,50,44
2007-04-23 07:30:00,62,54,62,60,62,56,61,62,60,59,53
2007-04-23 08:30:00,67,64,65,66,66,64,66,68,65,65,66
2007-04-23 09:30:00,72,69,70,72,72,70,75,73,73,71,72
2007-04-23 10:30:00,74,73,74,76,76,75,79,79,78,76,74
2007-04-23 11:30:00,76,76,77,79,79,78,82,81,81,79,77
2007-04-23 12:30:00,79,77,81,81,81,80,84,81,83,80,78
2007-04-23 13:30:00,80,79,82,82,82,81,85,83,83,81,80
2007-04-23 14:30:00,80,81,81,83,83,82,85,83,85,82,80
2007-04-23 15:30:00,82,80,81,83,82,82,87,83,85,82,81
2007-04-23 16:30:00,77,80,81,83,81,81,84,83,84,82,80
2007-04-23 17:30:00,75,79,80,82,80,81,83,82,83,81,78
2007-04-23 18:30:00,71,76,77,80,77,77,81,80,81,79,78
2007-04-23 19:30:00,67,72,71,75,73,73,79,76,78,75,73
2007-04-23 20:30:00,66,70,69,72,70,71,76,73,75,71,71
2007-04-23 21:30:00,66,69,68,71,68,69,75,72,74,70,70
2007-04-23 22:30:00,65,68,67,69,66,67,73,70,73,69,69
2007-04-23 23:30:00,65,65,68,68,66,65,71,67,72,66,68
2007-04-24 00:30:00,66,65,68,66,68,65,70,67,72,66,66
2007-04-24 01:30:00,66,66,66,66,68,64,71,67,70,66,66
2007-04-24 02:30:00,64,66,64,64,67,63,70,65,67,65,68
2007-04-24 03:30:00,65,62,64,64,64,62,69,64,66,64,63
2007-04-24 04:30:00,64,60,64,63,64,62,65,63,65,63,63
2007-04-24 05:30:00,63,60,61,63,63,62,64,63,65,63,61
2007-04-24 06:30:00,63,61,62,63,64,62,64,63,63,62,62
2007-04-24 07:30:00,64,61,65,64,66,63,67,64,65,64,63
2007-04-24 08:30:00,66,65,65,68,68,66,68,70,69,68,66
2007-04-24 09:30:00,70,69,70,72,70,72,72,74,71,72,68
2007-04-24 10:30:00,73,70,72,76,75,75,75,79,73,75,69
2007-04-24 11:30:00,74,72,76,80,77,78,77,81,74,78,69
2007-04-24 12:30:00,76,74,78,82,79,79,80,83,75,80,73
2007-04-24 13:30:00,80,74,78,83,80,79,82,85,77,80,76
2007-04-24 14:30:00,80,75,78,85,81,80,83,87,80,82,77
2007-04-24 15:30:00,80,77,80,84,81,82,83,84,81,81,77
2007-04-24 16:30:00,80,77,79,84,81,82,83,84,81,82,78
2007-04-24 17:30:00,78,77,77,82,79,80,82,83,81,81,78
2007-04-24 18:30:00,72,75,76,81,76,79,82,81,79,80,75
2007-04-24 19:30:00,70,71,73,78,73,73,79,76,75,74,72
2007-04-24 20:30:00,68,64,65,71,72,69,74,67,70,69,63
2007-04-24 21:30:00,64,62,64,69,69,66,71,64,66,65,61
2007-04-24 22:30:00,64,61,67,70,67,66,69,66,68,65,57
2007-04-24 23:30:00,64,60,63,71,64,67,66,70,66,66,54
2007-04-25 00:30:00,64,59,58,70,61,66,66,70,64,66,53
2007-04-25 01:30:00,64,55,61,68,62,63,68,68,63,64,53
2007-04-25 02:30:00,64,54,61,67,61,62,64,66,60,63,51
2007-04-25 03:30:00,63,56,62,65,58,61,59,64,60,63,50
2007-04-25 04:30:00,60,53,60,63,56,58,59,61,55,58,49
2007-04-25 05:30:00,59,53,58,61,53,58,57,57,53,57,48
2007-04-25 06:30:00,59,51,57,61,53,56,57,56,53,56,47
2007-04-25 07:30:00,64,57,59,65,57,63,64,64,60,63,53
2007-04-25 08:30:00,69,64,61,71,61,70,66,71,63,69,59
2007-04-25 09:30:00,71,68,63,75,63,72,70,74,67,72,63
2007-04-25 10:30:00,73,72,64,79,65,77,73,79,70,76,71
2007-04-25 11:30:00,73,75,66,82,66,79,76,82,72,79,73
2007-04-25 12:30:00,70,77,68,85,66,81,81,84,77,81,74
2007-04-25 13:30:00,71,78,70,87,67,83,83,87,79,84,76
2007-04-25 14:30:00,73,82,70,88,67,85,83,89,80,85,79
2007-04-25 15:30:00,72,83,71,87,63,86,84,87,81,85,79
2007-04-25 16:30:00,71,82,71,87,61,86,86,87,83,86,79
2007-04-25 17:30:00,69,82,68,86,57,84,85,87,81,85,79
2007-04-25 18:30:00,69,79,67,84,55,82,83,84,80,83,76
2007-04-25 19:30:00,68,75,62,81,54,78,76,81,74,78,70
2007-04-25 20:30:00,68,71,57,75,55,73,73,77,69,76,63
2007-04-25 21:30:00,67,68,55,74,54,73,72,75,65,74,60
2007-04-25 22:30:00,60,66,55,74,53,72,70,76,63,74,59
2007-04-25 23:30:00,60,63,54,72,51,70,66,74,61,72,56
2007-04-26 00:30:00,60,63,52,69,49,67,64,69,58,68,54
2007-04-26 01:30:00,55,61,51,67,49,66,59,67,55,65,54
2007-04-26 02:30:00,51,59,50,65,49,63,57,64,55,63,53
2007-04-26 03:30:00,51,57,49,61,49,61,55,60,54,61,52
2007-04-26 04:30:00,49,57,49,58,49,60,54,57,53,60,52
2007-04-26 05:30:00,51,55,49,56,49,59,54,57,54,58,50
2007-04-26 06:30:00,50,53,50,55,49,57,54,56,54,57,49
2007-04-26 07:30:00,50,54,51,54,50,56,54,56,54,56,51
2007-04-26 08:30:00,52,55,53,55,51,55,55,55,54,55,53
2007-04-26 09:30:00,52,57,54,57,52,56,57,57,56,56,55
2007-04-26 10:30:00,54,58,54,59,52,56,58,61,56,57,57
2007-04-26 11:30:00,54,59,55,62,53,57,62,62,57,58,58
2007-04-26 12:30:00,54,60,57,63,56,60,63,64,60,60,59
2007-04-26 13:30:00,54,63,57,66,57,64,65,64,60,62,60
2007-04-26 14:30:00,54,65,59,68,57,67,65,66,62,65,62
2007-04-26 15:30:00,52,65,58,67,55,68,66,68,63,67,64
2007-04-26 16:30:00,52,62,56,64,54,69,65,64,63,67,62
2007-04-26 17:30:00,52,62,54,61,53,69,63,61,63,68,62
2007-04-26 18:30:00,52,61,52,60,52,66,61,60,62,67,59
2007-04-26 19:30:00,52,60,50,56,50,62,59,58,60,63,58
2007-04-26 20:30:00,53,59,50,56,50,61,57,56,58,61,56
2007-04-26 21:30:00,53,58,49,56,50,59,55,56,57,60,55
2007-04-26 22:30:00,53,57,50,56,50,57,55,56,56,58,55
2007-04-26 23:30:00,54,56,50,56,52,56,54,56,54,57,55
2007-04-27 00:30:00,56,57,51,59,53,56,54,57,54,57,55
2007-04-27 01:30:00,57,56,51,63,53,59,55,58,54,58,55
2007-04-27 02:30:00,58,56,53,65,54,61,54,59,54,58,55
2007-04-27 03:30:00,63,56,53,68,54,62,55,58,54,59,55
2007-04-27 04:30:00,63,55,53,68,54,62,55,62,54,59,55
2007-04-27 05:30:00,63,55,53,69,54,62,55,60,54,58,55
2007-04-27 06:30:00,65,56,54,69,54,63,55,62,54,59,54
2007-04-27 07:30:00,65,56,55,70,55,63,56,65,54,61,55
2007-04-27 08:30:00,68,56,56,71,56,64,57,67,54,62,55
2007-04-27 09:30:00,67,58,59,71,58,66,58,70,55,64,56
2007-04-27 10:30:00,68,60,61,76,61,69,60,71,57,66,60
2007-04-27 11:30:00,69,60,63,79,63,67,61,69,58,67,60
2007-04-27 12:30:00,75,64,63,76,64,70,65,71,64,71,62
2007-04-27 13:30:00,73,66,64,76,64,72,69,73,68,74,65
2007-04-27 14:30:00,70,66,66,71,65,74,72,78,71,75,68
2007-04-27 15:30:00,67,67,65,76,66,77,74,80,72,75,68
2007-04-27 16:30:00,67,68,67,77,68,76,73,81,72,75,71
2007-04-27 17:30:00,70,69,69,77,69,77,73,77,72,74,70
2007-04-27 18:30:00,66,68,66,77,67,75,72,74,71,72,70
2007-04-27 19:30:00,65,64,65,73,65,70,70,71,67,69,67
2007-04-27 20:30:00,66,62,62,70,63,69,66,65,62,66,62
2007-04-27 21:30:00,65,63,62,69,62,68,65,66,61,66,59
2007-04-27 22:30:00,64,60,60,68,61,65,64,66,60,65,56
2007-04-27 23:30:00,63,61,59,64,60,65,64,65,60,65,54
2007-04-28 00:30:00,64,59,60,66,59,63,63,64,61,63,55
